@relation R_data_frame

@attribute Year numeric
@attribute Station {Ambagan_ctg,Barisal,Bhola,Bogra,Chandpur,Chittagong,Comilla,CoxsBazar,Dhaka,Dinajpur,Faridpur,Feni,Hatiya,Ishurdi,Jessore,Khepupara,Khulna,Kutubdia,M.court,Madaripur,Mongla,Mymensingh,Patuakhali,Rajshahi,Rangamati,Rangpur,Sandwip,Satkhira,Sitakunda,Srimangal,Sylhet,Tangail,Teknaf}
@attribute Month {April,August,December,February,January,July,June,March,May,November,October,September}
@attribute Rainfall numeric

@data
1995,Teknaf,October,47
1995,Teknaf,November,365
1995,Teknaf,December,0
1996,Barisal,January,0
1996,Barisal,February,19
1996,Barisal,March,12
1996,Barisal,April,131
1996,Barisal,May,98
1996,Barisal,June,446
1996,Barisal,July,314
1996,Barisal,August,322
1996,Barisal,September,202
1996,Barisal,October,270
1996,Barisal,November,4
1996,Barisal,December,1
1996,Bhola,January,0
1996,Bhola,February,8
1996,Bhola,March,49
1996,Bhola,April,138
1996,Bhola,May,128
1996,Bhola,June,546
1996,Bhola,July,292
1996,Bhola,August,401
1996,Bhola,September,142
1996,Bhola,October,169
1996,Bhola,November,6
1996,Bhola,December,2
1996,Bogra,January,3
1996,Bogra,February,28
1996,Bogra,March,7
1996,Bogra,April,104
1996,Bogra,May,184
1996,Bogra,June,283
1996,Bogra,July,338
1996,Bogra,August,185
1996,Bogra,September,366
1996,Bogra,October,176
1996,Bogra,November,0
1996,Bogra,December,0
1996,Chandpur,January,3
1996,Chandpur,February,10
1996,Chandpur,March,75
1996,Chandpur,April,184
1996,Chandpur,May,171
1996,Chandpur,June,361
1996,Chandpur,July,318
1996,Chandpur,August,204
1996,Chandpur,September,264
1996,Chandpur,October,236
1996,Chandpur,November,20
1996,Chandpur,December,0
1996,Chittagong,January,0
1996,Chittagong,February,106
1996,Chittagong,March,91
1996,Chittagong,April,234
1996,Chittagong,May,251
1996,Chittagong,June,476
1996,Chittagong,July,465
1996,Chittagong,August,584
1996,Chittagong,September,350
1996,Chittagong,October,343
1996,Chittagong,November,3
1996,Chittagong,December,1
1996,Comilla,January,12
1996,Comilla,February,0
1996,Comilla,March,114
1996,Comilla,April,102
1996,Comilla,May,449
1996,Comilla,June,392
1996,Comilla,July,308
1996,Comilla,August,146
1996,Comilla,September,178
1996,Comilla,October,322
1996,Comilla,November,12
1996,Comilla,December,1
1996,CoxsBazar,January,0
1996,CoxsBazar,February,83
1996,CoxsBazar,March,2
1996,CoxsBazar,April,77
1996,CoxsBazar,May,279
1996,CoxsBazar,June,671
1996,CoxsBazar,July,946
1996,CoxsBazar,August,702
1996,CoxsBazar,September,528
1996,CoxsBazar,October,446
1996,CoxsBazar,November,8
1996,CoxsBazar,December,0
1996,Dhaka,January,0
1996,Dhaka,February,21
1996,Dhaka,March,54
1996,Dhaka,April,199
1996,Dhaka,May,208
1996,Dhaka,June,343
1996,Dhaka,July,257
1996,Dhaka,August,361
1996,Dhaka,September,244
1996,Dhaka,October,357
1996,Dhaka,November,0
1996,Dhaka,December,0
1996,Dinajpur,January,16
1996,Dinajpur,February,4
1996,Dinajpur,March,0
1996,Dinajpur,April,29
1996,Dinajpur,May,76
1996,Dinajpur,June,320
1996,Dinajpur,July,428
1996,Dinajpur,August,353
1996,Dinajpur,September,744
1996,Dinajpur,October,75
1996,Dinajpur,November,0
1996,Dinajpur,December,0
1996,Faridpur,January,2
1996,Faridpur,February,15
1996,Faridpur,March,28
1996,Faridpur,April,182
1996,Faridpur,May,283
1996,Faridpur,June,316
1996,Faridpur,July,210
1996,Faridpur,August,447
1996,Faridpur,September,115
1996,Faridpur,October,212
1996,Faridpur,November,0
1996,Faridpur,December,0
1996,Feni,January,3
1996,Feni,February,10
1996,Feni,March,267
1996,Feni,April,109
1996,Feni,May,247
1996,Feni,June,506
1996,Feni,July,541
1996,Feni,August,628
1996,Feni,September,202
1996,Feni,October,298
1996,Feni,November,0
1996,Feni,December,5
1996,Ishurdi,January,0
1996,Ishurdi,February,25
1996,Ishurdi,March,17
1996,Ishurdi,April,104
1996,Ishurdi,May,81
1996,Ishurdi,June,295
1996,Ishurdi,July,155
1996,Ishurdi,August,271
1996,Ishurdi,September,269
1996,Ishurdi,October,183
1996,Ishurdi,November,0
1996,Ishurdi,December,0
1996,Jessore,January,39
1996,Jessore,February,20
1996,Jessore,March,22
1996,Jessore,April,90
1996,Jessore,May,146
1996,Jessore,June,350
1996,Jessore,July,271
1996,Jessore,August,380
1996,Jessore,September,195
1996,Jessore,October,257
1996,Jessore,November,5
1996,Jessore,December,0
1996,Khepupara,January,0
1996,Khepupara,February,32
1996,Khepupara,March,5
1996,Khepupara,April,67
1996,Khepupara,May,174
1996,Khepupara,June,621
1996,Khepupara,July,684
1996,Khepupara,August,899
1996,Khepupara,September,178
1996,Khepupara,October,401
1996,Khepupara,November,0
1996,Khepupara,December,0
1996,Khulna,January,1
1996,Khulna,February,17
1996,Khulna,March,1
1996,Khulna,April,64
1996,Khulna,May,117
1996,Khulna,June,453
1996,Khulna,July,223
1996,Khulna,August,275
1996,Khulna,September,70
1996,Khulna,October,242
1996,Khulna,November,8
1996,Khulna,December,0
1996,Kutubdia,January,0
1996,Kutubdia,February,33
1996,Kutubdia,March,53
1996,Kutubdia,April,49
1996,Kutubdia,May,184
1996,Kutubdia,June,684
1996,Kutubdia,July,731
1996,Kutubdia,August,751
1996,Kutubdia,September,455
1996,Kutubdia,October,543
1996,Kutubdia,November,14
1996,Kutubdia,December,0
1996,M.court,January,0
1996,M.court,February,21
1996,M.court,March,66
1996,M.court,April,148
1996,M.court,May,278
1996,M.court,June,489
1996,M.court,July,651
1996,M.court,August,564
1996,M.court,September,215
1996,M.court,October,362
1996,M.court,November,56
1996,M.court,December,2
1996,Madaripur,January,4
1996,Madaripur,February,27
1996,Madaripur,March,36
1996,Madaripur,April,160
1996,Madaripur,May,237
1996,Madaripur,June,406
1996,Madaripur,July,231
1996,Madaripur,August,251
1996,Madaripur,September,224
1996,Madaripur,October,214
1996,Madaripur,November,57
1996,Madaripur,December,0
1996,Mongla,January,2
1996,Mongla,February,22
1996,Mongla,March,24
1996,Mongla,April,47
1996,Mongla,May,119
1996,Mongla,June,453
1996,Mongla,July,386
1996,Mongla,August,357
1996,Mongla,September,133
1996,Mongla,October,274
1996,Mongla,November,1
1996,Mongla,December,0
1996,Mymensingh,January,0
1996,Mymensingh,February,14
1996,Mymensingh,March,18
1996,Mymensingh,April,42
1996,Mymensingh,May,171
1996,Mymensingh,June,210
1996,Mymensingh,July,291
1996,Mymensingh,August,276
1996,Mymensingh,September,307
1996,Mymensingh,October,291
1996,Mymensingh,November,0
1996,Mymensingh,December,0
1996,Patuakhali,January,3
1996,Patuakhali,February,20
1996,Patuakhali,March,4
1996,Patuakhali,April,188
1996,Patuakhali,May,150
1996,Patuakhali,June,739
1996,Patuakhali,July,448
1996,Patuakhali,August,585
1996,Patuakhali,September,217
1996,Patuakhali,October,291
1996,Patuakhali,November,57
1996,Patuakhali,December,0
1996,Rajshahi,January,0
1996,Rajshahi,February,21
1996,Rajshahi,March,4
1996,Rajshahi,April,73
1996,Rajshahi,May,95
1996,Rajshahi,June,284
1996,Rajshahi,July,106
1996,Rajshahi,August,270
1996,Rajshahi,September,298
1996,Rajshahi,October,118
1996,Rajshahi,November,0
1996,Rajshahi,December,0
1996,Rangamati,January,10
1996,Rangamati,February,17
1996,Rangamati,March,251
1996,Rangamati,April,87
1996,Rangamati,May,440
1996,Rangamati,June,455
1996,Rangamati,July,479
1996,Rangamati,August,437
1996,Rangamati,September,379
1996,Rangamati,October,246
1996,Rangamati,November,72
1996,Rangamati,December,4
1996,Rangpur,January,13
1996,Rangpur,February,0
1996,Rangpur,March,0
1996,Rangpur,April,39
1996,Rangpur,May,232
1996,Rangpur,June,396
1996,Rangpur,July,479
1996,Rangpur,August,353
1996,Rangpur,September,333
1996,Rangpur,October,159
1996,Rangpur,November,0
1996,Rangpur,December,0
1996,Sandwip,January,0
1996,Sandwip,February,44
1996,Sandwip,March,21
1996,Sandwip,April,105
1996,Sandwip,May,289
1996,Sandwip,June,451
1996,Sandwip,July,430
1996,Sandwip,August,1087
1996,Sandwip,September,406
1996,Sandwip,October,447
1996,Sandwip,November,27
1996,Sandwip,December,0
1996,Satkhira,January,5
1996,Satkhira,February,30
1996,Satkhira,March,11
1996,Satkhira,April,119
1996,Satkhira,May,103
1996,Satkhira,June,357
1996,Satkhira,July,152
1996,Satkhira,August,224
1996,Satkhira,September,242
1996,Satkhira,October,332
1996,Satkhira,November,0
1996,Satkhira,December,0
1996,Sitakunda,January,2
1996,Sitakunda,February,20
1996,Sitakunda,March,193
1996,Sitakunda,April,134
1996,Sitakunda,May,294
1996,Sitakunda,June,497
1996,Sitakunda,July,401
1996,Sitakunda,August,668
1996,Sitakunda,September,313
1996,Sitakunda,October,382
1996,Sitakunda,November,60
1996,Sitakunda,December,0
1996,Srimangal,January,0
1996,Srimangal,February,38
1996,Srimangal,March,135
1996,Srimangal,April,109
1996,Srimangal,May,212
1996,Srimangal,June,427
1996,Srimangal,July,508
1996,Srimangal,August,167
1996,Srimangal,September,238
1996,Srimangal,October,171
1996,Srimangal,November,0
1996,Srimangal,December,0
1996,Sylhet,January,2
1996,Sylhet,February,76
1996,Sylhet,March,257
1996,Sylhet,April,252
1996,Sylhet,May,759
1996,Sylhet,June,518
1996,Sylhet,July,745
1996,Sylhet,August,745
1996,Sylhet,September,379
1996,Sylhet,October,281
1996,Sylhet,November,0
1996,Sylhet,December,0
1996,Tangail,January,0
1996,Tangail,February,55
1996,Tangail,March,2
1996,Tangail,April,174
1996,Tangail,May,240
1996,Tangail,June,224
1996,Tangail,July,100
1996,Tangail,August,247
1996,Tangail,September,208
1996,Tangail,October,226
1996,Tangail,November,0
1996,Tangail,December,0
1996,Teknaf,January,0
1996,Teknaf,February,88
1996,Teknaf,March,0
1996,Teknaf,April,83
1996,Teknaf,May,261
1996,Teknaf,June,649
1996,Teknaf,July,1212
1996,Teknaf,August,866
1996,Teknaf,September,458
1996,Teknaf,October,687
1996,Teknaf,November,18
1996,Teknaf,December,0
1997,Barisal,January,1
1997,Barisal,February,30
1997,Barisal,March,79
1997,Barisal,April,203
1997,Barisal,May,235
1997,Barisal,June,205
1997,Barisal,July,406
1997,Barisal,August,191
1997,Barisal,September,378
1997,Barisal,October,7
1997,Barisal,November,11
1997,Barisal,December,12
1997,Bhola,January,1
1997,Bhola,February,43
1997,Bhola,March,93
1997,Bhola,April,169
1997,Bhola,May,259
1997,Bhola,June,112
1997,Bhola,July,523
1997,Bhola,August,291
1997,Bhola,September,439
1997,Bhola,October,38
1997,Bhola,November,0
1997,Bhola,December,7
1997,Bogra,January,10
1997,Bogra,February,11
1997,Bogra,March,9
1997,Bogra,April,140
1997,Bogra,May,102
1997,Bogra,June,199
1997,Bogra,July,298
1997,Bogra,August,245
1997,Bogra,September,220
1997,Bogra,October,29
1997,Bogra,November,2
1997,Bogra,December,27
1997,Chandpur,January,2
1997,Chandpur,February,29
1997,Chandpur,March,54
1997,Chandpur,April,72
1997,Chandpur,May,133
1997,Chandpur,June,266
1997,Chandpur,July,492
1997,Chandpur,August,338
1997,Chandpur,September,421
1997,Chandpur,October,34
1997,Chandpur,November,0
1997,Chandpur,December,33
1997,Chittagong,January,0
1997,Chittagong,February,32
1997,Chittagong,March,118
1997,Chittagong,April,40
1997,Chittagong,May,267
1997,Chittagong,June,425
1997,Chittagong,July,1033
1997,Chittagong,August,383
1997,Chittagong,September,530
1997,Chittagong,October,134
1997,Chittagong,November,49
1997,Chittagong,December,4
1997,Comilla,January,8
1997,Comilla,February,11
1997,Comilla,March,117
1997,Comilla,April,160
1997,Comilla,May,199
1997,Comilla,June,350
1997,Comilla,July,664
1997,Comilla,August,270
1997,Comilla,September,277
1997,Comilla,October,47
1997,Comilla,November,1
1997,Comilla,December,30
1997,CoxsBazar,January,2
1997,CoxsBazar,February,20
1997,CoxsBazar,March,40
1997,CoxsBazar,April,28
1997,CoxsBazar,May,283
1997,CoxsBazar,June,390
1997,CoxsBazar,July,1277
1997,CoxsBazar,August,613
1997,CoxsBazar,September,640
1997,CoxsBazar,October,173
1997,CoxsBazar,November,37
1997,CoxsBazar,December,33
1997,Dhaka,January,2
1997,Dhaka,February,7
1997,Dhaka,March,82
1997,Dhaka,April,133
1997,Dhaka,May,151
1997,Dhaka,June,249
1997,Dhaka,July,549
1997,Dhaka,August,230
1997,Dhaka,September,440
1997,Dhaka,October,30
1997,Dhaka,November,1
1997,Dhaka,December,22
1997,Dinajpur,January,21
1997,Dinajpur,February,11
1997,Dinajpur,March,3
1997,Dinajpur,April,64
1997,Dinajpur,May,90
1997,Dinajpur,June,501
1997,Dinajpur,July,461
1997,Dinajpur,August,330
1997,Dinajpur,September,289
1997,Dinajpur,October,3
1997,Dinajpur,November,0
1997,Dinajpur,December,36
1997,Faridpur,January,11
1997,Faridpur,February,26
1997,Faridpur,March,20
1997,Faridpur,April,156
1997,Faridpur,May,137
1997,Faridpur,June,266
1997,Faridpur,July,337
1997,Faridpur,August,294
1997,Faridpur,September,162
1997,Faridpur,October,68
1997,Faridpur,November,53
1997,Faridpur,December,18
1997,Feni,January,0
1997,Feni,February,24
1997,Feni,March,115
1997,Feni,April,92
1997,Feni,May,237
1997,Feni,June,323
1997,Feni,July,794
1997,Feni,August,708
1997,Feni,September,465
1997,Feni,October,30
1997,Feni,November,2
1997,Feni,December,17
1997,Ishurdi,January,4
1997,Ishurdi,February,43
1997,Ishurdi,March,42
1997,Ishurdi,April,110
1997,Ishurdi,May,132
1997,Ishurdi,June,199
1997,Ishurdi,July,486
1997,Ishurdi,August,301
1997,Ishurdi,September,473
1997,Ishurdi,October,53
1997,Ishurdi,November,15
1997,Ishurdi,December,20
1997,Jessore,January,9
1997,Jessore,February,39
1997,Jessore,March,51
1997,Jessore,April,64
1997,Jessore,May,116
1997,Jessore,June,231
1997,Jessore,July,406
1997,Jessore,August,227
1997,Jessore,September,361
1997,Jessore,October,15
1997,Jessore,November,14
1997,Jessore,December,20
1997,Khepupara,January,1
1997,Khepupara,February,72
1997,Khepupara,March,72
1997,Khepupara,April,187
1997,Khepupara,May,304
1997,Khepupara,June,246
1997,Khepupara,July,920
1997,Khepupara,August,354
1997,Khepupara,September,666
1997,Khepupara,October,37
1997,Khepupara,November,13
1997,Khepupara,December,9
1997,Khulna,January,10
1997,Khulna,February,22
1997,Khulna,March,99
1997,Khulna,April,80
1997,Khulna,May,181
1997,Khulna,June,218
1997,Khulna,July,456
1997,Khulna,August,321
1997,Khulna,September,364
1997,Khulna,October,44
1997,Khulna,November,2
1997,Khulna,December,19
1997,Kutubdia,January,0
1997,Kutubdia,February,14
1997,Kutubdia,March,39
1997,Kutubdia,April,49
1997,Kutubdia,May,121
1997,Kutubdia,June,421
1997,Kutubdia,July,907
1997,Kutubdia,August,467
1997,Kutubdia,September,612
1997,Kutubdia,October,124
1997,Kutubdia,November,19
1997,Kutubdia,December,24
1997,M.court,January,1
1997,M.court,February,24
1997,M.court,March,108
1997,M.court,April,71
1997,M.court,May,218
1997,M.court,June,183
1997,M.court,July,1022
1997,M.court,August,433
1997,M.court,September,540
1997,M.court,October,80
1997,M.court,November,0
1997,M.court,December,19
1997,Madaripur,January,5
1997,Madaripur,February,14
1997,Madaripur,March,86
1997,Madaripur,April,234
1997,Madaripur,May,245
1997,Madaripur,June,257
1997,Madaripur,July,344
1997,Madaripur,August,418
1997,Madaripur,September,438
1997,Madaripur,October,6
1997,Madaripur,November,17
1997,Madaripur,December,23
1997,Mongla,January,2
1997,Mongla,February,70
1997,Mongla,March,123
1997,Mongla,April,131
1997,Mongla,May,214
1997,Mongla,June,233
1997,Mongla,July,478
1997,Mongla,August,355
1997,Mongla,September,591
1997,Mongla,October,12
1997,Mongla,November,0
1997,Mongla,December,14
1997,Mymensingh,January,1
1997,Mymensingh,February,12
1997,Mymensingh,March,31
1997,Mymensingh,April,172
1997,Mymensingh,May,131
1997,Mymensingh,June,396
1997,Mymensingh,July,523
1997,Mymensingh,August,417
1997,Mymensingh,September,485
1997,Mymensingh,October,8
1997,Mymensingh,November,11
1997,Mymensingh,December,21
1997,Patuakhali,January,1
1997,Patuakhali,February,45
1997,Patuakhali,March,147
1997,Patuakhali,April,208
1997,Patuakhali,May,237
1997,Patuakhali,June,283
1997,Patuakhali,July,594
1997,Patuakhali,August,479
1997,Patuakhali,September,487
1997,Patuakhali,October,28
1997,Patuakhali,November,1
1997,Patuakhali,December,7
1997,Rajshahi,January,8
1997,Rajshahi,February,35
1997,Rajshahi,March,19
1997,Rajshahi,April,56
1997,Rajshahi,May,53
1997,Rajshahi,June,242
1997,Rajshahi,July,763
1997,Rajshahi,August,468
1997,Rajshahi,September,348
1997,Rajshahi,October,4
1997,Rajshahi,November,44
1997,Rajshahi,December,22
1997,Rangamati,January,1
1997,Rangamati,February,14
1997,Rangamati,March,251
1997,Rangamati,April,33
1997,Rangamati,May,209
1997,Rangamati,June,508
1997,Rangamati,July,657
1997,Rangamati,August,481
1997,Rangamati,September,443
1997,Rangamati,October,134
1997,Rangamati,November,19
1997,Rangamati,December,15
1997,Rangpur,January,19
1997,Rangpur,February,14
1997,Rangpur,March,3
1997,Rangpur,April,113
1997,Rangpur,May,230
1997,Rangpur,June,276
1997,Rangpur,July,523
1997,Rangpur,August,338
1997,Rangpur,September,410
1997,Rangpur,October,16
1997,Rangpur,November,2
1997,Rangpur,December,27
1997,Sandwip,January,1
1997,Sandwip,February,23
1997,Sandwip,March,79
1997,Sandwip,April,81
1997,Sandwip,May,234
1997,Sandwip,June,405
1997,Sandwip,July,983
1997,Sandwip,August,666
1997,Sandwip,September,568
1997,Sandwip,October,73
1997,Sandwip,November,18
1997,Sandwip,December,12
1997,Satkhira,January,19
1997,Satkhira,February,35
1997,Satkhira,March,102
1997,Satkhira,April,235
1997,Satkhira,May,243
1997,Satkhira,June,215
1997,Satkhira,July,447
1997,Satkhira,August,422
1997,Satkhira,September,332
1997,Satkhira,October,40
1997,Satkhira,November,4
1997,Satkhira,December,13
1997,Sitakunda,January,0
1997,Sitakunda,February,16
1997,Sitakunda,March,157
1997,Sitakunda,April,107
1997,Sitakunda,May,258
1997,Sitakunda,June,323
1997,Sitakunda,July,1151
1997,Sitakunda,August,492
1997,Sitakunda,September,522
1997,Sitakunda,October,71
1997,Sitakunda,November,8
1997,Sitakunda,December,35
1997,Srimangal,January,2
1997,Srimangal,February,19
1997,Srimangal,March,57
1997,Srimangal,April,74
1997,Srimangal,May,333
1997,Srimangal,June,416
1997,Srimangal,July,573
1997,Srimangal,August,186
1997,Srimangal,September,395
1997,Srimangal,October,65
1997,Srimangal,November,1
1997,Srimangal,December,28
1997,Sylhet,January,1
1997,Sylhet,February,27
1997,Sylhet,March,111
1997,Sylhet,April,170
1997,Sylhet,May,347
1997,Sylhet,June,796
1997,Sylhet,July,681
1997,Sylhet,August,486
1997,Sylhet,September,946
1997,Sylhet,October,31
1997,Sylhet,November,23
1997,Sylhet,December,18
1997,Tangail,January,0
1997,Tangail,February,37
1997,Tangail,March,20
1997,Tangail,April,200
1997,Tangail,May,162
1997,Tangail,June,312
1997,Tangail,July,516
1997,Tangail,August,469
1997,Tangail,September,252
1997,Tangail,October,13
1997,Tangail,November,2
1997,Tangail,December,28
1997,Teknaf,January,0
1997,Teknaf,February,48
1997,Teknaf,March,33
1997,Teknaf,April,49
1997,Teknaf,May,243
1997,Teknaf,June,585
1997,Teknaf,July,1353
1997,Teknaf,August,742
1997,Teknaf,September,666
1997,Teknaf,October,23
1997,Teknaf,November,49
1997,Teknaf,December,16
1998,Barisal,January,148
1998,Barisal,February,54
1998,Barisal,March,273
1998,Barisal,April,251
1998,Barisal,May,179
1998,Barisal,June,208
1998,Barisal,July,616
1998,Barisal,August,516
1998,Barisal,September,254
1998,Barisal,October,89
1998,Barisal,November,270
1998,Barisal,December,0
1998,Bhola,January,54
1998,Bhola,February,48
1998,Bhola,March,193
1998,Bhola,April,187
1998,Bhola,May,264
1998,Bhola,June,255
1998,Bhola,July,500
1998,Bhola,August,483
1998,Bhola,September,263
1998,Bhola,October,171
1998,Bhola,November,124
1998,Bhola,December,6
1998,Bogra,January,10
1998,Bogra,February,13
1998,Bogra,March,26
1998,Bogra,April,84
1998,Bogra,May,143
1998,Bogra,June,367
1998,Bogra,July,749
1998,Bogra,August,563
1998,Bogra,September,283
1998,Bogra,October,353
1998,Bogra,November,10
1998,Bogra,December,0
1998,Chandpur,January,23
1998,Chandpur,February,54
1998,Chandpur,March,130
1998,Chandpur,April,158
1998,Chandpur,May,237
1998,Chandpur,June,92
1998,Chandpur,July,622
1998,Chandpur,August,336
1998,Chandpur,September,186
1998,Chandpur,October,97
1998,Chandpur,November,157
1998,Chandpur,December,0
1998,Chittagong,January,37
1998,Chittagong,February,103
1998,Chittagong,March,97
1998,Chittagong,April,184
1998,Chittagong,May,387
1998,Chittagong,June,132
1998,Chittagong,July,1291
1998,Chittagong,August,1194
1998,Chittagong,September,193
1998,Chittagong,October,122
1998,Chittagong,November,93
1998,Chittagong,December,0
1998,Comilla,January,27
1998,Comilla,February,54
1998,Comilla,March,109
1998,Comilla,April,249
1998,Comilla,May,342
1998,Comilla,June,100
1998,Comilla,July,854
1998,Comilla,August,336
1998,Comilla,September,281
1998,Comilla,October,48
1998,Comilla,November,118
1998,Comilla,December,0
1998,CoxsBazar,January,15
