Year,Station,Month,Rainfall
1990.0,Rajshahi,January,0.0
1990.0,Rajshahi,February,34.0
1990.0,Rajshahi,March,46.0
1990.0,Rajshahi,April,97.0
1990.0,Rajshahi,May,301.0
1990.0,Rajshahi,June,263.0
1990.0,Rajshahi,July,464.0
1990.0,Rajshahi,August,238.0
1990.0,Rajshahi,September,180.0
1990.0,Rajshahi,October,127.0
1990.0,Rajshahi,November,17.0
1990.0,Rajshahi,December,0.0
1990.0,Rangamati,January,0.0
1990.0,Rangamati,February,22.0
1990.0,Rangamati,March,115.0
1990.0,Rangamati,April,336.0
1990.0,Rangamati,May,365.0
1990.0,Rangamati,June,388.0
1990.0,Rangamati,July,659.0
1990.0,Rangamati,August,176.0
1990.0,Rangamati,September,197.0
1990.0,Rangamati,October,129.0
1990.0,Rangamati,November,91.0
1990.0,Rangamati,December,54.0
1990.0,Rangpur,January,1.0
1990.0,Rangpur,February,57.0
1990.0,Rangpur,March,82.0
1990.0,Rangpur,April,134.0
1990.0,Rangpur,May,354.0
1990.0,Rangpur,June,393.0
1990.0,Rangpur,July,306.0
1990.0,Rangpur,August,396.0
1990.0,Rangpur,September,439.0
1990.0,Rangpur,October,325.0
1990.0,Rangpur,November,0.0
1990.0,Rangpur,December,0.0
1990.0,Sandwip,January,0.0
1990.0,Sandwip,February,54.0
1990.0,Sandwip,March,196.0
1990.0,Sandwip,April,213.0
1990.0,Sandwip,May,255.0
1990.0,Sandwip,June,561.0
1990.0,Sandwip,July,1007.0
1990.0,Sandwip,August,359.0
1990.0,Sandwip,September,412.0
1990.0,Sandwip,October,462.0
1990.0,Sandwip,November,47.0
1990.0,Sandwip,December,48.0
1990.0,Satkhira,January,0.0
1990.0,Satkhira,February,47.0
1990.0,Satkhira,March,150.0
1990.0,Satkhira,April,25.0
1990.0,Satkhira,May,176.0
1990.0,Satkhira,June,212.0
1990.0,Satkhira,July,528.0
1990.0,Satkhira,August,279.0
1990.0,Satkhira,September,292.0
1990.0,Satkhira,October,168.0
1990.0,Satkhira,November,44.0
1990.0,Satkhira,December,7.0
1990.0,Sitakunda,January,0.0
1990.0,Sitakunda,February,55.0
1990.0,Sitakunda,March,273.0
1990.0,Sitakunda,April,300.0
1990.0,Sitakunda,May,245.0
1990.0,Sitakunda,June,654.0
1990.0,Sitakunda,July,1131.0
1990.0,Sitakunda,August,203.0
1990.0,Sitakunda,September,268.0
1990.0,Sitakunda,October,729.0
1990.0,Sitakunda,November,75.0
1990.0,Sitakunda,December,52.0
1990.0,Srimangal,January,0.0
1990.0,Srimangal,February,20.0
1990.0,Srimangal,March,185.0
1990.0,Srimangal,April,253.0
1990.0,Srimangal,May,494.0
1990.0,Srimangal,June,356.0
1990.0,Srimangal,July,203.0
1990.0,Srimangal,August,345.0
1990.0,Srimangal,September,359.0
1990.0,Srimangal,October,235.0
1990.0,Srimangal,November,54.0
1990.0,Srimangal,December,7.0
1990.0,Sylhet,January,2.0
1990.0,Sylhet,February,45.0
1990.0,Sylhet,March,176.0
1990.0,Sylhet,April,574.0
1990.0,Sylhet,May,546.0
1990.0,Sylhet,June,551.0
1990.0,Sylhet,July,596.0
1990.0,Sylhet,August,582.0
1990.0,Sylhet,September,1023.0
1990.0,Sylhet,October,216.0
1990.0,Sylhet,November,40.0
1990.0,Sylhet,December,3.0
1990.0,Tangail,January,0.0
1990.0,Tangail,February,30.0
1990.0,Tangail,March,95.0
1990.0,Tangail,April,223.0
1990.0,Tangail,May,128.0
1990.0,Tangail,June,224.0
1990.0,Tangail,July,327.0
1990.0,Tangail,August,236.0
1990.0,Tangail,September,156.0
1990.0,Tangail,October,120.0
1990.0,Tangail,November,39.0
1990.0,Tangail,December,2.0
1990.0,Teknaf,January,0.0
1990.0,Teknaf,February,4.0
1990.0,Teknaf,March,1.0
1990.0,Teknaf,April,72.0
1990.0,Teknaf,May,203.0
1990.0,Teknaf,June,1279.0
1990.0,Teknaf,July,946.0
1990.0,Teknaf,August,575.0
1990.0,Teknaf,September,293.0
1990.0,Teknaf,October,107.0
1990.0,Teknaf,November,101.0
1990.0,Teknaf,December,15.0
1991.0,Barisal,January,10.0
1991.0,Barisal,February,14.0
1991.0,Barisal,March,38.0
1991.0,Barisal,April,53.0
1991.0,Barisal,May,191.0
1991.0,Barisal,June,562.0
1991.0,Barisal,July,356.0
1991.0,Barisal,August,369.0
1991.0,Barisal,September,232.0
1991.0,Barisal,October,497.0
1991.0,Barisal,November,54.0
1991.0,Barisal,December,16.0
1991.0,Bhola,January,17.0
1991.0,Bhola,February,40.0
1991.0,Bhola,March,37.0
1991.0,Bhola,April,164.0
1991.0,Bhola,May,162.0
1991.0,Bhola,June,745.0
1991.0,Bhola,July,390.0
1991.0,Bhola,August,396.0
1991.0,Bhola,September,361.0
1991.0,Bhola,October,412.0
1991.0,Bhola,November,3.0
1991.0,Bhola,December,17.0
1991.0,Bogra,January,4.0
1991.0,Bogra,February,14.0
1991.0,Bogra,March,8.0
1991.0,Bogra,April,48.0
1991.0,Bogra,May,416.0
1991.0,Bogra,June,240.0
1991.0,Bogra,July,404.0
1991.0,Bogra,August,207.0
1991.0,Bogra,September,733.0
1991.0,Bogra,October,105.0
1991.0,Bogra,November,0.0
1991.0,Bogra,December,112.0
1991.0,Chandpur,January,7.0
1991.0,Chandpur,February,23.0
1991.0,Chandpur,March,109.0
1991.0,Chandpur,April,150.0
1991.0,Chandpur,May,376.0
1991.0,Chandpur,June,419.0
1991.0,Chandpur,July,252.0
1991.0,Chandpur,August,320.0
1991.0,Chandpur,September,531.0
1991.0,Chandpur,October,284.0
1991.0,Chandpur,November,6.0
1991.0,Chandpur,December,13.0
1991.0,Chittagong,January,19.0
1991.0,Chittagong,February,0.0
1991.0,Chittagong,March,43.0
1991.0,Chittagong,April,0.0
1991.0,Chittagong,May,371.0
1991.0,Chittagong,June,774.0
1991.0,Chittagong,July,818.0
1991.0,Chittagong,August,357.0
1991.0,Chittagong,September,360.0
1991.0,Chittagong,October,211.0
1991.0,Chittagong,November,99.0
1991.0,Chittagong,December,13.0
1991.0,Comilla,January,11.0
1991.0,Comilla,February,50.0
1991.0,Comilla,March,229.0
1991.0,Comilla,April,270.0
1991.0,Comilla,May,439.0
1991.0,Comilla,June,331.0
1991.0,Comilla,July,394.0
1991.0,Comilla,August,409.0
1991.0,Comilla,September,377.0
1991.0,Comilla,October,240.0
1991.0,Comilla,November,50.0
1991.0,Comilla,December,114.0
1991.0,CoxsBazar,January,4.0
1991.0,CoxsBazar,February,0.0
1991.0,CoxsBazar,March,22.0
1991.0,CoxsBazar,April,175.0
1991.0,CoxsBazar,May,210.0
1991.0,CoxsBazar,June,1297.0
1991.0,CoxsBazar,July,878.0
1991.0,CoxsBazar,August,782.0
1991.0,CoxsBazar,September,497.0
1991.0,CoxsBazar,October,211.0
1991.0,CoxsBazar,November,88.0
1991.0,CoxsBazar,December,13.0
1991.0,Dhaka,January,27.0
1991.0,Dhaka,February,8.0
1991.0,Dhaka,March,46.0
1991.0,Dhaka,April,53.0
1991.0,Dhaka,May,529.0
1991.0,Dhaka,June,320.0
1991.0,Dhaka,July,318.0
1991.0,Dhaka,August,345.0
1991.0,Dhaka,September,692.0
1991.0,Dhaka,October,392.0
1991.0,Dhaka,November,14.0
1991.0,Dhaka,December,106.0
1991.0,Dinajpur,January,27.0
1991.0,Dinajpur,February,4.0
1991.0,Dinajpur,March,1.0
1991.0,Dinajpur,April,18.0
1991.0,Dinajpur,May,400.0
1991.0,Dinajpur,June,376.0
1991.0,Dinajpur,July,184.0
1991.0,Dinajpur,August,282.0
1991.0,Dinajpur,September,647.0
1991.0,Dinajpur,October,29.0
1991.0,Dinajpur,November,0.0
1991.0,Dinajpur,December,44.0
1991.0,Faridpur,January,27.0
1991.0,Faridpur,February,58.0
1991.0,Faridpur,March,59.0
1991.0,Faridpur,April,103.0
1991.0,Faridpur,May,265.0
1991.0,Faridpur,June,337.0
1991.0,Faridpur,July,306.0
1991.0,Faridpur,August,186.0
1991.0,Faridpur,September,360.0
1991.0,Faridpur,October,350.0
1991.0,Faridpur,November,1.0
1991.0,Faridpur,December,104.0
1991.0,Feni,January,4.0
1991.0,Feni,February,77.0
1991.0,Feni,March,59.0
1991.0,Feni,April,213.0
1991.0,Feni,May,651.0
1991.0,Feni,June,770.0
1991.0,Feni,July,753.0
1991.0,Feni,August,494.0
1991.0,Feni,September,739.0
1991.0,Feni,October,420.0
1991.0,Feni,November,41.0
1991.0,Feni,December,10.0
1991.0,Hatiya,January,7.0
1991.0,Hatiya,February,3.0
1991.0,Hatiya,March,6.0
1991.0,Hatiya,April,230.0
1991.0,Hatiya,May,367.0
1991.0,Hatiya,June,781.0
1991.0,Hatiya,July,581.0
1991.0,Hatiya,August,519.0
1991.0,Hatiya,September,444.0
1991.0,Hatiya,October,373.0
1991.0,Hatiya,November,23.0
1991.0,Hatiya,December,28.0
1991.0,Ishurdi,January,2.0
1991.0,Ishurdi,February,9.0
1991.0,Ishurdi,March,28.0
1991.0,Ishurdi,April,42.0
1991.0,Ishurdi,May,173.0
1991.0,Ishurdi,June,360.0
1991.0,Ishurdi,July,248.0
1991.0,Ishurdi,August,189.0
1991.0,Ishurdi,September,424.0
1991.0,Ishurdi,October,141.0
1991.0,Ishurdi,November,2.0
1991.0,Ishurdi,December,79.0
1991.0,Jessore,January,24.0
1991.0,Jessore,February,10.0
1991.0,Jessore,March,31.0
1991.0,Jessore,April,54.0
1991.0,Jessore,May,186.0
1991.0,Jessore,June,407.0
1991.0,Jessore,July,220.0
1991.0,Jessore,August,543.0
1991.0,Jessore,September,216.0
1991.0,Jessore,October,285.0
1991.0,Jessore,November,0.0
1991.0,Jessore,December,76.0
1991.0,Khepupara,January,8.0
1991.0,Khepupara,February,0.0
1991.0,Khepupara,March,3.0
1991.0,Khepupara,April,199.0
1991.0,Khepupara,May,117.0
1991.0,Khepupara,June,817.0
1991.0,Khepupara,July,569.0
1991.0,Khepupara,August,512.0
1991.0,Khepupara,September,231.0
1991.0,Khepupara,October,566.0
1991.0,Khepupara,November,12.0
1991.0,Khepupara,December,49.0
1991.0,Khulna,January,10.0
1991.0,Khulna,February,54.0
1991.0,Khulna,March,36.0
1991.0,Khulna,April,38.0
1991.0,Khulna,May,100.0
1991.0,Khulna,June,421.0
1991.0,Khulna,July,229.0
1991.0,Khulna,August,318.0
1991.0,Khulna,September,342.0
1991.0,Khulna,October,161.0
1991.0,Khulna,November,4.0
1991.0,Khulna,December,47.0
1991.0,Kutubdia,January,34.0
1991.0,Kutubdia,February,0.0
1991.0,Kutubdia,March,1.0
1991.0,Kutubdia,April,147.0
1991.0,Kutubdia,May,5.0
1991.0,Kutubdia,June,948.0
1991.0,Kutubdia,July,664.0
1991.0,Kutubdia,August,771.0
1991.0,Kutubdia,September,395.0
1991.0,Kutubdia,October,224.0
1991.0,Kutubdia,November,126.0
1991.0,Kutubdia,December,0.0
1991.0,M.court,January,17.0
1991.0,M.court,February,66.0
1991.0,M.court,March,13.0
1991.0,M.court,April,199.0
1991.0,M.court,May,339.0
1991.0,M.court,June,807.0
1991.0,M.court,July,626.0
1991.0,M.court,August,508.0
1991.0,M.court,September,441.0
1991.0,M.court,October,428.0
1991.0,M.court,November,45.0
1991.0,M.court,December,16.0
1991.0,Madaripur,January,11.0
1991.0,Madaripur,February,17.0
1991.0,Madaripur,March,60.0
1991.0,Madaripur,April,103.0
1991.0,Madaripur,May,307.0
1991.0,Madaripur,June,541.0
1991.0,Madaripur,July,337.0
1991.0,Madaripur,August,501.0
1991.0,Madaripur,September,233.0
1991.0,Madaripur,October,346.0
1991.0,Madaripur,November,15.0
1991.0,Madaripur,December,40.0
1991.0,Mongla,January,29.0
1991.0,Mongla,February,29.0
1991.0,Mongla,March,20.0
1991.0,Mongla,April,88.0
1991.0,Mongla,May,91.0
1991.0,Mongla,June,419.0
1991.0,Mongla,July,395.0
1991.0,Mongla,August,298.0
1991.0,Mongla,September,323.0
1991.0,Mongla,October,259.0
1991.0,Mongla,November,4.0
1991.0,Mongla,December,2.0
1991.0,Mymensingh,January,2.0
1991.0,Mymensingh,February,15.0
1991.0,Mymensingh,March,44.0
1991.0,Mymensingh,April,77.0
1991.0,Mymensingh,May,679.0
1991.0,Mymensingh,June,603.0
1991.0,Mymensingh,July,322.0
1991.0,Mymensingh,August,238.0
1991.0,Mymensingh,September,735.0
1991.0,Mymensingh,October,520.0
1991.0,Mymensingh,November,0.0
1991.0,Mymensingh,December,77.0
1991.0,Patuakhali,January,3.0
1991.0,Patuakhali,February,4.0
1991.0,Patuakhali,March,55.0
1991.0,Patuakhali,April,190.0
1991.0,Patuakhali,May,112.0
1991.0,Patuakhali,June,680.0
1991.0,Patuakhali,July,472.0
1991.0,Patuakhali,August,439.0
1991.0,Patuakhali,September,409.0
1991.0,Patuakhali,October,295.0
1991.0,Patuakhali,November,3.0
1991.0,Patuakhali,December,19.0
1991.0,Rajshahi,January,6.0
1991.0,Rajshahi,February,0.0
1991.0,Rajshahi,March,19.0
1991.0,Rajshahi,April,25.0
1991.0,Rajshahi,May,157.0
1991.0,Rajshahi,June,211.0
1991.0,Rajshahi,July,286.0
1991.0,Rajshahi,August,96.0
1991.0,Rajshahi,September,484.0
1991.0,Rajshahi,October,122.0
1991.0,Rajshahi,November,0.0
1991.0,Rajshahi,December,92.0
1991.0,Rangamati,January,9.0
1991.0,Rangamati,February,5.0
1991.0,Rangamati,March,19.0
1991.0,Rangamati,April,174.0
1991.0,Rangamati,May,578.0
1991.0,Rangamati,June,618.0
1991.0,Rangamati,July,474.0
1991.0,Rangamati,August,606.0
1991.0,Rangamati,September,335.0
1991.0,Rangamati,October,103.0
1991.0,Rangamati,November,88.0
1991.0,Rangamati,December,14.0
1991.0,Rangpur,January,38.0
1991.0,Rangpur,February,1.0
1991.0,Rangpur,March,1.0
1991.0,Rangpur,April,41.0
1991.0,Rangpur,May,302.0
1991.0,Rangpur,June,593.0
1991.0,Rangpur,July,162.0
1991.0,Rangpur,August,264.0
1991.0,Rangpur,September,726.0
1991.0,Rangpur,October,106.0
1991.0,Rangpur,November,2.0
1991.0,Rangpur,December,27.0
1991.0,Sandwip,January,0.0
1991.0,Sandwip,February,4.0
1991.0,Sandwip,March,6.0
1991.0,Sandwip,April,0.0
1991.0,Sandwip,May,219.0
1991.0,Sandwip,June,861.0
1991.0,Sandwip,July,701.0
1991.0,Sandwip,August,431.0
1991.0,Sandwip,September,553.0
1991.0,Sandwip,October,103.0
1991.0,Sandwip,November,78.0
1991.0,Sandwip,December,12.0
1991.0,Satkhira,January,34.0
1991.0,Satkhira,February,47.0
1991.0,Satkhira,March,50.0
1991.0,Satkhira,April,67.0
1991.0,Satkhira,May,28.0
1991.0,Satkhira,June,518.0
1991.0,Satkhira,July,342.0
1991.0,Satkhira,August,324.0
1991.0,Satkhira,September,213.0
1991.0,Satkhira,October,103.0
1991.0,Satkhira,November,5.0
1991.0,Satkhira,December,37.0
1991.0,Sitakunda,January,0.0
1991.0,Sitakunda,February,23.0
1991.0,Sitakunda,March,19.0
1991.0,Sitakunda,April,92.0
1991.0,Sitakunda,May,331.0
1991.0,Sitakunda,June,766.0
1991.0,Sitakunda,July,685.0
1991.0,Sitakunda,August,318.0
1991.0,Sitakunda,September,615.0
1991.0,Sitakunda,October,161.0
1991.0,Sitakunda,November,131.0
1991.0,Sitakunda,December,15.0
1991.0,Srimangal,January,17.0
1991.0,Srimangal,February,74.0
1991.0,Srimangal,March,29.0
1991.0,Srimangal,April,227.0
1991.0,Srimangal,May,831.0
1991.0,Srimangal,June,382.0
1991.0,Srimangal,July,184.0
1991.0,Srimangal,August,215.0
1991.0,Srimangal,September,420.0
1991.0,Srimangal,October,245.0
1991.0,Srimangal,November,41.0
1991.0,Srimangal,December,163.0
1991.0,Sylhet,January,10.0
1991.0,Sylhet,February,55.0
1991.0,Sylhet,March,60.0
1991.0,Sylhet,April,405.0
1991.0,Sylhet,May,1063.0
1991.0,Sylhet,June,1203.0
1991.0,Sylhet,July,351.0
1991.0,Sylhet,August,437.0
1991.0,Sylhet,September,781.0
1991.0,Sylhet,October,173.0
1991.0,Sylhet,November,3.0
1991.0,Sylhet,December,79.0
1991.0,Tangail,January,13.0
1991.0,Tangail,February,20.0
1991.0,Tangail,March,76.0
1991.0,Tangail,April,59.0
1991.0,Tangail,May,416.0
1991.0,Tangail,June,398.0
1991.0,Tangail,July,430.0
1991.0,Tangail,August,169.0
1991.0,Tangail,September,700.0
1991.0,Tangail,October,376.0
1991.0,Tangail,November,1.0
1991.0,Tangail,December,90.0
1991.0,Teknaf,January,0.0
1991.0,Teknaf,February,0.0
1991.0,Teknaf,March,0.0
1991.0,Teknaf,April,94.0
1991.0,Teknaf,May,28.0
1991.0,Teknaf,June,1252.0
1991.0,Teknaf,July,1391.0
1991.0,Teknaf,August,1422.0
1991.0,Teknaf,September,434.0
1991.0,Teknaf,October,408.0
1991.0,Teknaf,November,104.0
1991.0,Teknaf,December,0.0
1992.0,Barisal,January,4.0
1992.0,Barisal,February,98.0
1992.0,Barisal,March,0.0
1992.0,Barisal,April,1.0
1992.0,Barisal,May,205.0
1992.0,Barisal,June,190.0
1992.0,Barisal,July,299.0
1992.0,Barisal,August,326.0
1992.0,Barisal,September,210.0
1992.0,Barisal,October,98.0
1992.0,Barisal,November,8.0
1992.0,Barisal,December,0.0
1992.0,Bhola,January,1.0
1992.0,Bhola,February,126.0
1992.0,Bhola,March,0.0
1992.0,Bhola,April,0.0
1992.0,Bhola,May,208.0
1992.0,Bhola,June,275.0
1992.0,Bhola,July,363.0
1992.0,Bhola,August,211.0
1992.0,Bhola,September,280.0
1992.0,Bhola,October,144.0
1992.0,Bhola,November,0.0
1992.0,Bhola,December,1.0
1992.0,Bogra,January,0.0
1992.0,Bogra,February,14.0
1992.0,Bogra,March,0.0
1992.0,Bogra,April,30.0
1992.0,Bogra,May,140.0
1992.0,Bogra,June,202.0
1992.0,Bogra,July,289.0
1992.0,Bogra,August,159.0
1992.0,Bogra,September,424.0
1992.0,Bogra,October,108.0
1992.0,Bogra,November,3.0
1992.0,Bogra,December,0.0
1992.0,Chandpur,January,0.0
1992.0,Chandpur,February,96.0
1992.0,Chandpur,March,0.0
1992.0,Chandpur,April,20.0
1992.0,Chandpur,May,147.0
1992.0,Chandpur,June,178.0
1992.0,Chandpur,July,332.0
1992.0,Chandpur,August,331.0
1992.0,Chandpur,September,146.0
1992.0,Chandpur,October,81.0
1992.0,Chandpur,November,1.0
1992.0,Chandpur,December,0.0
1992.0,Chittagong,January,0.0
1992.0,Chittagong,February,119.0
1992.0,Chittagong,March,0.0
1992.0,Chittagong,April,1.0
1992.0,Chittagong,May,127.0
1992.0,Chittagong,June,571.0
1992.0,Chittagong,July,412.0
1992.0,Chittagong,August,280.0
1992.0,Chittagong,September,292.0
1992.0,Chittagong,October,435.0
1992.0,Chittagong,November,4.0
1992.0,Chittagong,December,34.0
1992.0,Comilla,January,0.0
1992.0,Comilla,February,63.0
1992.0,Comilla,March,0.0
1992.0,Comilla,April,10.0
1992.0,Comilla,May,154.0
1992.0,Comilla,June,298.0
1992.0,Comilla,July,259.0
1992.0,Comilla,August,128.0
1992.0,Comilla,September,128.0
1992.0,Comilla,October,197.0
1992.0,Comilla,November,2.0
1992.0,Comilla,December,1.0
1992.0,CoxsBazar,January,1.0
1992.0,CoxsBazar,February,45.0
1992.0,CoxsBazar,March,0.0
1992.0,CoxsBazar,April,1.0
1992.0,CoxsBazar,May,149.0
1992.0,CoxsBazar,June,767.0
1992.0,CoxsBazar,July,824.0
1992.0,CoxsBazar,August,451.0
1992.0,CoxsBazar,September,328.0
1992.0,CoxsBazar,October,237.0
1992.0,CoxsBazar,November,99.0
1992.0,CoxsBazar,December,6.0
1992.0,Dhaka,January,1.0
1992.0,Dhaka,February,47.0
1992.0,Dhaka,March,0.0
1992.0,Dhaka,April,25.0
1992.0,Dhaka,May,153.0
1992.0,Dhaka,June,132.0
1992.0,Dhaka,July,386.0
1992.0,Dhaka,August,182.0
1992.0,Dhaka,September,158.0
1992.0,Dhaka,October,83.0
1992.0,Dhaka,November,2.0
1992.0,Dhaka,December,0.0
1992.0,Dinajpur,January,6.0
1992.0,Dinajpur,February,6.0
1992.0,Dinajpur,March,1.0
1992.0,Dinajpur,April,5.0
1992.0,Dinajpur,May,87.0
1992.0,Dinajpur,June,212.0
1992.0,Dinajpur,July,535.0
1992.0,Dinajpur,August,228.0
1992.0,Dinajpur,September,483.0
1992.0,Dinajpur,October,76.0
1992.0,Dinajpur,November,6.0
1992.0,Dinajpur,December,4.0
1992.0,Faridpur,January,4.0
1992.0,Faridpur,February,61.0
1992.0,Faridpur,March,0.0
1992.0,Faridpur,April,5.0
1992.0,Faridpur,May,216.0
1992.0,Faridpur,June,238.0
1992.0,Faridpur,July,387.0
1992.0,Faridpur,August,209.0
1992.0,Faridpur,September,95.0
1992.0,Faridpur,October,121.0
1992.0,Faridpur,November,0.0
1992.0,Faridpur,December,0.0
1992.0,Feni,January,0.0
1992.0,Feni,February,90.0
1992.0,Feni,March,0.0
1992.0,Feni,April,0.0
1992.0,Feni,May,229.0
1992.0,Feni,June,299.0
1992.0,Feni,July,384.0
1992.0,Feni,August,221.0
1992.0,Feni,September,317.0
1992.0,Feni,October,190.0
1992.0,Feni,November,17.0
1992.0,Feni,December,1.0
1992.0,Hatiya,January,0.0
1992.0,Hatiya,February,130.0
1992.0,Hatiya,March,0.0
1992.0,Hatiya,April,0.0
1992.0,Hatiya,May,232.0
1992.0,Hatiya,June,351.0
1992.0,Hatiya,July,776.0
1992.0,Hatiya,August,501.0
1992.0,Hatiya,September,560.0
1992.0,Hatiya,October,191.0
1992.0,Hatiya,November,0.0
1992.0,Hatiya,December,22.0
1992.0,Ishurdi,January,0.0
1992.0,Ishurdi,February,40.0
1992.0,Ishurdi,March,0.0
1992.0,Ishurdi,April,18.0
1992.0,Ishurdi,May,132.0
1992.0,Ishurdi,June,73.0
1992.0,Ishurdi,July,252.0
1992.0,Ishurdi,August,207.0
1992.0,Ishurdi,September,295.0
1992.0,Ishurdi,October,38.0
1992.0,Ishurdi,November,5.0
1992.0,Ishurdi,December,3.0
1992.0,Jessore,January,27.0
1992.0,Jessore,February,77.0
1992.0,Jessore,March,0.0
1992.0,Jessore,April,1.0
1992.0,Jessore,May,223.0
1992.0,Jessore,June,303.0
1992.0,Jessore,July,307.0
1992.0,Jessore,August,152.0
1992.0,Jessore,September,204.0
1992.0,Jessore,October,36.0
1992.0,Jessore,November,3.0
1992.0,Jessore,December,0.0
1992.0,Khepupara,January,2.0
1992.0,Khepupara,February,126.0
1992.0,Khepupara,March,0.0
1992.0,Khepupara,April,60.0
1992.0,Khepupara,May,226.0
1992.0,Khepupara,June,360.0
1992.0,Khepupara,July,480.0
1992.0,Khepupara,August,363.0
1992.0,Khepupara,September,417.0
1992.0,Khepupara,October,315.0
1992.0,Khepupara,November,4.0
1992.0,Khepupara,December,6.0
1992.0,Khulna,January,13.0
1992.0,Khulna,February,203.0
1992.0,Khulna,March,0.0
1992.0,Khulna,April,2.0
1992.0,Khulna,May,192.0
1992.0,Khulna,June,157.0
1992.0,Khulna,July,254.0
1992.0,Khulna,August,198.0
1992.0,Khulna,September,111.0
1992.0,Khulna,October,88.0
1992.0,Khulna,November,0.0
1992.0,Khulna,December,0.0
1992.0,Kutubdia,January,0.0
1992.0,Kutubdia,February,138.0
1992.0,Kutubdia,March,0.0
1992.0,Kutubdia,April,13.0
1992.0,Kutubdia,May,176.0
1992.0,Kutubdia,June,1074.0
1992.0,Kutubdia,July,705.0
1992.0,Kutubdia,August,198.0
1992.0,Kutubdia,September,207.0
1992.0,Kutubdia,October,322.0
1992.0,Kutubdia,November,36.0
1992.0,Kutubdia,December,19.0
1992.0,M.court,January,0.0
1992.0,M.court,February,90.0
1992.0,M.court,March,2.0
1992.0,M.court,April,0.0
1992.0,M.court,May,240.0
1992.0,M.court,June,268.0
1992.0,M.court,July,515.0
1992.0,M.court,August,457.0
1992.0,M.court,September,272.0
1992.0,M.court,October,182.0
1992.0,M.court,November,5.0
1992.0,M.court,December,5.0
1992.0,Madaripur,January,4.0
1992.0,Madaripur,February,87.0
1992.0,Madaripur,March,1.0
1992.0,Madaripur,April,0.0
1992.0,Madaripur,May,188.0
1992.0,Madaripur,June,242.0
1992.0,Madaripur,July,315.0
1992.0,Madaripur,August,297.0
1992.0,Madaripur,September,175.0
1992.0,Madaripur,October,96.0
1992.0,Madaripur,November,2.0
1992.0,Madaripur,December,0.0
1992.0,Mongla,January,8.0
1992.0,Mongla,February,108.0
1992.0,Mongla,March,0.0
1992.0,Mongla,April,4.0
1992.0,Mongla,May,118.0
1992.0,Mongla,June,174.0
1992.0,Mongla,July,350.0
1992.0,Mongla,August,243.0
1992.0,Mongla,September,170.0
1992.0,Mongla,October,55.0
1992.0,Mongla,November,2.0
1992.0,Mongla,December,0.0
1992.0,Mymensingh,January,6.0
1992.0,Mymensingh,February,36.0
1992.0,Mymensingh,March,0.0
1992.0,Mymensingh,April,20.0
1992.0,Mymensingh,May,156.0
1992.0,Mymensingh,June,270.0
1992.0,Mymensingh,July,380.0
1992.0,Mymensingh,August,155.0
1992.0,Mymensingh,September,318.0
1992.0,Mymensingh,October,241.0
1992.0,Mymensingh,November,1.0
1992.0,Mymensingh,December,1.0
1992.0,Patuakhali,January,2.0
1992.0,Patuakhali,February,100.0
1992.0,Patuakhali,March,0.0
1992.0,Patuakhali,April,8.0
1992.0,Patuakhali,May,209.0
1992.0,Patuakhali,June,282.0
1992.0,Patuakhali,July,560.0
1992.0,Patuakhali,August,482.0
1992.0,Patuakhali,September,393.0
1992.0,Patuakhali,October,244.0
1992.0,Patuakhali,November,3.0
1992.0,Patuakhali,December,1.0
1992.0,Rajshahi,January,1.0
1992.0,Rajshahi,February,33.0
1992.0,Rajshahi,March,0.0
1992.0,Rajshahi,April,16.0
1992.0,Rajshahi,May,121.0
1992.0,Rajshahi,June,85.0
1992.0,Rajshahi,July,244.0
1992.0,Rajshahi,August,185.0
1992.0,Rajshahi,September,124.0
1992.0,Rajshahi,October,29.0
1992.0,Rajshahi,November,5.0
1992.0,Rajshahi,December,0.0
1992.0,Rangamati,January,0.0
1992.0,Rangamati,February,93.0
1992.0,Rangamati,March,4.0
1992.0,Rangamati,April,31.0
1992.0,Rangamati,May,137.0
